id,ingredients,steps,ingredients_clean
resep-24973660,"['1/2 ekor ayam', '4 butir telur rebus (optional)', '4 buah tahu', '1/2 butir kelapa tua parut untuk santan (santan sachet)', '1 bungkus bawang goreng untuk penyajian', '2 lembar daun salam', '2 batang sereh', '3 lembar daun jeruk', 'Lengkuas', '10 buah bawang merah', '8 buah bawang putih', '5 cm kunir', '1/2 ruas jahe', '1/2 sdt ketumbar', '1/2 sdt merica bubuk', '5 buah kemiri', 'Garam, gula, penyedap rasa, kaldu ayam (sesuaikan rasa)']","[{'text': 'Bersihkan ayam, kemudian direbus sebentar, siapkan jg telur rebus', 'images': []}, {'text': 'Tumis bumbu halus dan masukkan daun salam, sereh, lengkuas. Ditumis hingga harum dan layu', 'images': []}, {'text': 'Siapkan santan (parut kelapa tua)', 'images': []}, {'text': 'Masukkan bumbu yg sudah ditumis kedalam panci rebusan ayam, dan masukkan santan', 'images': []}, {'text': 'Tambahkan garam gula penyedap, masak hingga santan matang dan harum.', 'images': []}, {'text': 'Koreksi rasa, dan siap disajikan', 'images': []}]","ayam, telur rebus, tahu, kelapa tua untuk santan santan, bawang goreng, daun salam, sereh, daun jeruk, lengkuas, bawang merah, bawang putih, kunir, jahe, ketumbar, merica bubuk, kemiri, garam gula rasa kaldu ayam sesuaikan rasa"
resep-24957337,"['8 potong sayap ayam (resep asli 1 ekor ayam bisa jg pakai ayam kampung)', '1 sdm ketumbar bubuk', '1 sdt kunyit bubuk', '1/2 sdt garam', '1 buah jeruk lemon (bisa diganti jeruk nipis)', '4 siung bawang putih', '5 siung bawang merah', '2 cm lengkuas', '3 butir kemiri', '1 cm jahe', '1 sdt ketumbar bubuk', '1 batang serai', '2 lembar daun jeruk', '500 ml santan (65 ml santan instan + air) resep asli 750 ml', '1 sdt garam', '1/2 sdt gula pasir', '1 sdt gula merah', '1/2 sdt penyedap']","[{'text': 'Cuci bersih ayam, boleh tambah perasan jeruk nipis. Masukkan ketumbar bubuk, kunyit bubuk, garam dan beri perasan lemon. Aduk sampai rata, diamkan 30 menit.', 'images': ['https://img-global.cpcdn.com/steps/d2d5a08d1199914b/400x400cq80/photo.jpg', 'https://img-global.cpcdn.com/steps/46cd2e4130f05990/400x400cq80/photo.jpg', 'https://img-global.cpcdn.com/steps/7d7923a0b9918481/400x400cq80/photo.jpg']}, {'text': 'Panggang ayam di atas teflon atau arang sampai matang (tingkat kematangan sesuai selera).', 'images': ['https://img-global.cpcdn.com/steps/f8d8a510fec52153/400x400cq80/photo.jpg', 'https://img-global.cpcdn.com/steps/30b399516c548faa/400x400cq80/photo.jpg']}, {'text': 'Haluskan bumbu dengan chopper. Tumis bumbu halus, tambahkan daun jeruk dan serai sampai wangi. Masukkan ayam yang sudah di panggang, aduk rata.', 'images': ['https://img-global.cpcdn.com/steps/d10fa21090f59b43/400x400cq80/photo.jpg', 'https://img-global.cpcdn.com/steps/5a55f80f0467c281/400x400cq80/photo.jpg', 'https://img-global.cpcdn.com/steps/0f5e9a108badc6dc/400x400cq80/photo.jpg']}, {'text': 'Tambahkan santan tunggu sampai mendidih. Masukkan garam, gula pasir, gula merah dan penyedap lalu koreksi rasa.', 'images': ['https://img-global.cpcdn.com/steps/93d18d771fabeba9/400x400cq80/photo.jpg', 'https://img-global.cpcdn.com/steps/a6f91e71386966d5/400x400cq80/photo.jpg']}, {'text': 'Boleh ditambah santan kental, disini aku gak pakai ya. Setelah matang, angkat dan sajikan. Beri taburan bawang goreng.', 'images': ['https://img-global.cpcdn.com/steps/0d92c72e7b423242/400x400cq80/photo.jpg', 'https://img-global.cpcdn.com/steps/121414f607d57c83/400x400cq80/photo.jpg']}]","sayap ayam, ketumbar bubuk, kunyit bubuk, garam, jeruk lemon, bawang putih, bawang merah, lengkuas, kemiri, jahe, ketumbar bubuk, serai, daun jeruk, santan santan instan air resep asli, garam, gula pasir, gula merah"
resep-24956983,"['1 ekor ayam kampung potong dan bersihkan', '1 liter santan kental sedang', '4 sdm minyak untuk menumis', '1 jari lengkuas', '5 cm kayu manis', '2 butir cengkeh', '8 butir bawang merah', '4 siung bawang putih', '8 buah cabe merah besar', '2 sdt ketumbar sangrai', '1/2 sdt jinten sangrai', '4 butir kemiri sangrai', '1 sdt lada hitam bubuk', '1 ruas kencur', '1 ruas jahe', '1 sdt garam', '1 sdm gula merah', '1/2 sdt kaldu bubuk', '5-7 buah cabe rawit utuh (skip)']","[{'text': 'Tumis bumbu halus bersama kayu manis dan cengkeh hingga wangi', 'images': ['https://img-global.cpcdn.com/steps/76a3e5a601109af2/400x400cq80/photo.jpg']}, {'text': 'Dalam wajan lain masukan santan dan ayam rebus hingga ayam setengah matang masukan bumbu tumis masak hingga mendidih dan bumbu meresap beri seasoning cek rasa matikan api', 'images': ['https://img-global.cpcdn.com/steps/ae2097fab25f7213/400x400cq80/photo.jpg']}, {'text': 'Opor ayam siap di sajikan', 'images': ['https://img-global.cpcdn.com/steps/3527bd0f488f93e5/400x400cq80/photo.jpg']}]","ayam kampung, santan kental seg, minyak, jari lengkuas, kayu manis, cengkeh, bawang merah, bawang putih, cabe merah besar, ketumbar, jinten, kemiri, lada hitam bubuk, kencur, jahe, garam, gula merah, kaldu bubuk, cabe rawit"
resep-24954611,"['1 kg ayam', '2 bungkus Bumbu opor desaku', '8 siung bawang merah', '3 siung bawang putih', '2 lembar daun salam', '2 batang sereh', '3 lembar daun jeruk', '5 sdm fiber cream', '2 Gelas Air hangat', '3 sdt Garam', '1 sdt Gula pasir']","[{'text': 'Potong ayam menjadi beberapa bagian', 'images': []}, {'text': 'Marinasi ayam dengan 1 bungkus desaku opor ayam tunggu 15 menit', 'images': []}, {'text': 'Haluskan/blender bawang merah, bawang putih dan bumbu desaku opor ayam 1 bungkus, jika ingin pedas bisa campur dengan cabai merah sesuai selera', 'images': []}, {'text': 'Siapkan minyak 3 sdm tumis bumbu hingga harum, lalu masukkan ayam aduk2 hingga merata dan meresap sampai 5 menit, sambil di bolak balik agar tidak gosong', 'images': []}, {'text': 'Siapkan fiber cream 5 sdm campur dengan air hangat 2 gelas, lalu masukkan ke wajan', 'images': []}, {'text': 'Tambahkan garam dan gula sesuai selera.', 'images': []}, {'text': 'Lalu hidangkan dan sajikan', 'images': []}]","ayam, bumbu opor desaku, bawang merah, bawang putih, daun salam, sereh, daun jeruk, fiber cream, air, garam, gula pasir"
resep-24955647,"['1/2 kg ikan serai', '5 buah terong bulat hijau', '10 helai kacang panjang', 'Secukupnya Buah kecombrang di geprek sampai bijinya keluar', '1 liter Air', '5 lembar daun salam', '3 lembar daun jeruk', '2 batang serai', '2 ruas lengkuas', '8 siung Bawang merah', '4 siung Bawang putih', '1 ruas kunyit', '1 ruas jahe', '2 sdt merica utuh', '1 buah tomat merah (opsional)', '2 SDM garam kasar', '2 sdt micin', '1 sdt gula pasir', '1 sdt bubuk kaldu ayam']","[{'text': 'Siapkan semua bahan.', 'images': ['https://img-global.cpcdn.com/steps/9bcd0726541908b1/400x400cq80/photo.jpg', 'https://img-global.cpcdn.com/steps/170dcd8e304811b4/400x400cq80/photo.jpg', 'https://img-global.cpcdn.com/steps/b05959918d785c7f/400x400cq80/photo.jpg']}, {'text': 'Rebus air dalam wajan atau panci.', 'images': []}, {'text': 'Blender bumbu halus.', 'images': ['https://img-global.cpcdn.com/steps/beceda9cdba7baca/400x400cq80/photo.jpg']}, {'text': 'Jika sudah mendidih, masukan semua aromatik, buah kecombrang dan bumbu halus.', 'images': ['https://img-global.cpcdn.com/steps/bc4c3a237876e61b/400x400cq80/photo.jpg', 'https://img-global.cpcdn.com/steps/0df1c4967edaf8f0/400x400cq80/photo.jpg', 'https://img-global.cpcdn.com/steps/f035b112f792b6c4/400x400cq80/photo.jpg']}, {'text': 'Biarkan mendidih lagi, masukan sayuran yang agak keras terlebih dahulu. Dalam hal ini terong, setelah lima menitan baru masukan kacang dan Ikan.', 'images': ['https://img-global.cpcdn.com/steps/4f451ffe341a84dd/400x400cq80/photo.jpg', 'https://img-global.cpcdn.com/steps/45030f56184e5d05/400x400cq80/photo.jpg']}, {'text': 'Masukan juga semua penyedap rasa.', 'images': []}, {'text': 'Jika semua sayur dan ikan sudah matang. Siap di sajikan hangat-hangat', 'images': ['https://img-global.cpcdn.com/steps/e53a4b9d5ae3a93b/400x400cq80/photo.jpg']}]","ikan serai, terong hijau, kacang panjang, kecombrang, air, daun salam, daun jeruk, serai, lengkuas, bawang merah, bawang putih, kunyit, jahe, merica utuh, tomat merah, garam kasar, micin, gula pasir, bubuk kaldu ayam"
resep-16885434,"['Kacang panjang', 'Timun', 'Jagung', 'Daun melinjo', 'Daun salam', 'Laos', 'Terasi', 'Garam', 'Gula', 'Bumbu halus :', 'Bawang merah', 'Cabai merah', 'Cabai rawit']","[{'text': 'Rebus air sampai mendidih kemudian masukkan bumbu halus', 'images': []}, {'text': 'Masukkan sayuran dan pelengkap lainnya', 'images': []}, {'text': 'Masak hingga matang', 'images': []}]","kacang panjang, timun, jagung, daun melinjo, daun salam, laos, terasi, garam, gula, bumbu, bawang merah, cabai merah, cabai rawit"
resep-24964423,"['1/2 buah, potong-potong Jagung manis', '1 buah, potong dadu Labu siam', '4 batang, potong 4 cm Kacang panjang', '2 iris nangka muda, potong kecil', '10-15 butir Melinjo', '10 lembar Daun melinjo', '6 lbr daun sawi putih, potong&quot;', '4 lbr daun kol, potong &quot;', '1 sdm Kacang tanah', 'Secukupnya toge kacang kedelai', '1 sdm asam jawa dilarutkan dengan 75-100ml air hangat', '1,5-2 liter Air', '1,5 sdm Garam, sesuai selera', '1 sdm, serut Gula merah (sy pake gula pasir)', '1 sdt Kaldu jamur', '5 lbr daun salam', '2 ruas lengkuas geprek', '6 bh bawang merah', '4 bh bawang putih', '4 bh kemiri', '7 bh cabe keriting merah, buang biji', '2 sdt terasi']","[{'text': 'Potong"" Dan cuci bersih semua sayuran, kelompokkan sayur berdasarkan jenis keras ataukah yg berbentuk daun, utk urutan memasukkannya nanti', 'images': ['https://img-global.cpcdn.com/steps/79251ad889de2eab/400x400cq80/photo.jpg', 'https://img-global.cpcdn.com/steps/8755b7942fa87ba3/400x400cq80/photo.jpg', 'https://img-global.cpcdn.com/steps/25eb060c8c12119c/400x400cq80/photo.jpg']}, {'text': 'Haluskan semua bumbu halus.Rebus air hingga mendidih, masukkan bumbu halus, lengkuas dan daun salam', 'images': ['https://img-global.cpcdn.com/steps/c7d8eeb300740d12/400x400cq80/photo.jpg', 'https://img-global.cpcdn.com/steps/b91351a1ea4f36f6/400x400cq80/photo.jpg', 'https://img-global.cpcdn.com/steps/6e39f541cb2bacdf/400x400cq80/photo.jpg']}, {'text': 'Masukkan kacang tanah, melinjo, jagung, Masukkan juga nangka muda, labu siam, kacang panjang,masak', 'images': ['https://img-global.cpcdn.com/steps/6331148fbb3b6cf2/400x400cq80/photo.jpg']}, {'text': 'Tuang air asam jawa, garam,gula, dan kaldu jamur. Aduk rata. Masak hingga semua sayuran matang', 'images': ['https://img-global.cpcdn.com/steps/6b910c3bd51656c2/400x400cq80/photo.jpg', 'https://img-global.cpcdn.com/steps/dd0f55e157280f4b/400x400cq80/photo.jpg', 'https://img-global.cpcdn.com/steps/91cb75219072011d/400x400cq80/photo.jpg']}, {'text': 'Koreksi rasa dan bumbu meresap. Sajikan hangat.', 'images': ['https://img-global.cpcdn.com/steps/2141684a100fcec4/400x400cq80/photo.jpg', 'https://img-global.cpcdn.com/steps/ba447276747e724b/400x400cq80/photo.jpg']}]","jagung manis, dadu labu siam, kacang panjang, iris nangka muda kecil, melinjo, daun melinjo, daun sawi putih &quot;, daun kol &quot;, kacang tanah, toge kacang kedelai, asam jawa di, air, garam, gula merah, kaldu jamur, daun salam, lengkuas, bawang merah, bawang putih, kemiri, cabe keriting merah, terasi"
resep-17271676,"['1 buah wortel', '1/2 kobis', '1 buah labu siam kecil', '1 buah terong ungu kecil', '1 buah jagung manis', '4 btg kacang panjang', '25 gr kacang tanah', 'Secukupnya daun melinjo', '2 btg daun bawang', '1,2 L air', '2 siung bawang putih', '4 siung bawang merah', '25 gr kacang tanah', '2 buah cabe merah besar', '50 ml air', '15 gr lengkuas, geprek', '3 lembar daun salam', '1/2 sdm garam', '40 gr gula merah bubuk', '1 sdm gula pasir', '10 gr asam jawa (sesuai selera)']","[{'text': 'Cuci bersih sayur mayur, potong sesuai selera. Sayur yg digunakan bebas aja sesuai yg disuka, mau pake daun So (daun melinjo) atau nangka muda (gori) boleh juga.', 'images': ['https://img-global.cpcdn.com/steps/ff125aee5dbdb54a/400x400cq80/photo.jpg', 'https://img-global.cpcdn.com/steps/bbdde26da9c381ac/400x400cq80/photo.jpg']}, {'text': 'Rebus sayur yg keras dlu seperti jagung, wortel, kacang tanah dan kacang panjang. Haluskan bumbu, masukkan bumbu halus dan bumbu lain, aduk rata.', 'images': ['https://img-global.cpcdn.com/steps/7541d9c2de0f7909/400x400cq80/photo.jpg', 'https://img-global.cpcdn.com/steps/5a17cafd54c8f2f7/400x400cq80/photo.jpg', 'https://img-global.cpcdn.com/steps/b89f7e315194d3e6/400x400cq80/photo.jpg']}, {'text': 'Setelah mulai berbuih kecil masukkan labu siam, kobis dan terong. Lanjut masak sampai mendidih, koreksi rasa. Last step, masukkan potongan daun bawang.', 'images': ['https://img-global.cpcdn.com/steps/1080b1255f550aa3/400x400cq80/photo.jpg', 'https://img-global.cpcdn.com/steps/9108f30126ea773e/400x400cq80/photo.jpg']}, {'text': 'Sajikan dgn pelengkap seperti tempe goreng dan ikan asin. Rasanya jadul banget, enak', 'images': ['https://img-global.cpcdn.com/steps/a5b383a29345a80e/400x400cq80/photo.jpg']}]","wortel, kobis, labu siam kecil, terong ungu kecil, jagung manis, kacang panjang, kacang tanah, daun melinjo, daun bawang, air, bawang putih, bawang merah, kacang tanah, cabe merah besar, air, lengkuas, daun salam, garam, gula merah bubuk, gula pasir, asam jawa"
resep-24956283,"['400 gr Ikan Lele', '5 lbr Kubis', '2 lbr Daun Salam', '2 btg Serai geprek', '1/2 sdt Kunyit Bubuk', '10 Cabe Rawit Merah', '1 sdt Asam Jawa', 'secukupnya Air bersih', 'secukupnya Gula, Garam, penyedap rasa', '2 sdm Minyak Goreng', '5 btr Bawang Merah', '4 Siung Bawang Putih', '3 bh Belimbing Wuluh', '1 bh Tomat Merah']","[{'text': 'Siapkan bumbu iris, Potongan Kubis yang sudah di cuci bersih. Ikan Lele yang sudah di bersihkan juga.', 'images': ['https://img-global.cpcdn.com/steps/8c9693e1ab2d4058/400x400cq80/photo.jpg', 'https://img-global.cpcdn.com/steps/e1d81c5f209f962f/400x400cq80/photo.jpg', 'https://img-global.cpcdn.com/steps/46f88e316a623ec8/400x400cq80/photo.jpg']}, {'text': 'Masukkan potongan Kubis, Tomat dan Belimbing Wuluh bersamaan. Aduk rata, koreksi rasanya dan matangkan.', 'images': ['https://img-global.cpcdn.com/steps/456e4eb09ddca21e/400x400cq80/photo.jpg', 'https://img-global.cpcdn.com/steps/9b3458894d189bf5/400x400cq80/photo.jpg', 'https://img-global.cpcdn.com/steps/de024ff76fca5522/400x400cq80/photo.jpg']}, {'text': 'Sajikan', 'images': ['https://img-global.cpcdn.com/steps/969c85878dfd606b/400x400cq80/photo.jpg', 'https://img-global.cpcdn.com/steps/4c2dfb261ab14e83/400x400cq80/photo.jpg', 'https://img-global.cpcdn.com/steps/65b8f9ce890bec0b/400x400cq80/photo.jpg']}]","ikan lele, kubis, daun salam, serai, kunyit bubuk, cabe rawit merah, asam jawa, air bersih, gula garam rasa, minyak goreng, bawang merah, bawang putih, belimbing wuluh, tomat merah"
resep-24191898,"['1 ikat sedang daun adas (2 ons)', '150 gr tempe semangit (sudah 3 harian)', '750 ml santan', '3 potong ikan asap (bisa diskip)', '5 siung bawang merah', '5 siung bawang putih', '2 buah kemiri, sangrai', '1 sdt ketumbar, sangrai', '5 buah cabe merah (disesuaikan selera)', 'Garam, gula pasir, daun salam, lengkuas, daun jeruk (takaran sesuaikan)']","[{'text': 'Potong 3 - 5 cm daun adas, batang daun yg besar tidak usah diikutkan karena biasanya keras. Cuci bersih lalu rebus sekitar 10 menit. Angkat daun, lalu peras atau saring.', 'images': ['https://img-global.cpcdn.com/steps/45d8cec28f53b136/400x400cq80/photo.jpg', 'https://img-global.cpcdn.com/steps/a25f074e0bae4787/400x400cq80/photo.jpg']}, {'text': 'Haluskan semua bumbu, kecuali garam, gula pasir dan bumbu dapur.', 'images': ['https://img-global.cpcdn.com/steps/3b3cd684714647f6/400x400cq80/photo.jpg']}, {'text': 'Haluskan juga tempe semangit, bisa dijadikan satu dengan bumbu.', 'images': ['https://img-global.cpcdn.com/steps/d81b7efcceadca3a/400x400cq80/photo.jpg']}, {'text': 'Rebus santan, masukkan bumbu halus, tempe, daun salam, daun jeruk, dan lengkuas. Sambil aduk terus, api kecil saja, setelah mendidih masukkan daun adas, dan ikan asap, garam, dan gula pasir. Aduk-aduk, cek rasa. Setelah mendidih dan rasa sudah pas, angkat, siap disajikan.', 'images': ['https://img-global.cpcdn.com/steps/487ad721ba8565f8/400x400cq80/photo.jpg', 'https://img-global.cpcdn.com/steps/c174cee8d318f9aa/400x400cq80/photo.jpg']}]","seg daun adas ons, tempe semangit, santan, ikan asap, bawang merah, bawang putih, kemiri, ketumbar, cabe merah, garam gula pasir daun salam lengkuas daun jeruk"
resep-22572358,"['1 kg ikan cukil/ kakap putih (ikan segar)', '5 siung bawang merah', '4 siung bawang putih', '1 ruas kunyit', '1/2 sdt garam', '1 sdt kaldu bubuk', '1/2 sdm gula', '1/2 sdt micin', '5 siung bawang merah', '4 siung bawang putih', '2 buah tomat', '5 buah blimbing wuluh', '3 buah cabai merah', '1 ruas lengkuas geprek', '1 batang serai geprek', '2 lembar daun salam', '4 lembar daun jeruk', '10 buah cabai rawit', '1 liter air']","[{'text': 'Tumis bumbu iris bawang putih dan bawang merah hingga kuning kecoklatan.', 'images': ['https://img-global.cpcdn.com/steps/f8070774326c6f22/400x400cq80/photo.jpg', 'https://img-global.cpcdn.com/steps/80b87d6541da4a5a/400x400cq80/photo.jpg', 'https://img-global.cpcdn.com/steps/ac45905bacc6754e/400x400cq80/photo.jpg']}, {'text': 'Lalu masukkan bumbu halus tumis kembali hingga harum dan tanak (terpisah antara minyak dan bumbu).', 'images': ['https://img-global.cpcdn.com/steps/67a0b4a52447a20e/400x400cq80/photo.jpg', 'https://img-global.cpcdn.com/steps/0b30e4c2fd796e42/400x400cq80/photo.jpg', 'https://img-global.cpcdn.com/steps/d9f6e7c6d5b90bda/400x400cq80/photo.jpg']}, {'text': 'Kemudian tambahkan daun salam, daun jeruk, cabai rawit utuh, serai, lengkuas, blimbing wuluh dan tomat tumis sebentar, lalu tuang air, masak hingga mendidih.', 'images': ['https://img-global.cpcdn.com/steps/caf11a80ef1cbac8/400x400cq80/photo.jpg', 'https://img-global.cpcdn.com/steps/cc461999f10fee89/400x400cq80/photo.jpg', 'https://img-global.cpcdn.com/steps/d5a982653f0f8dca/400x400cq80/photo.jpg']}, {'text': 'Masukkan ikan ke dalam kuah yang mendidih, masak hingga ikan matang, tes rasa angkat dan sajikan.', 'images': ['https://img-global.cpcdn.com/steps/da191211c545defc/400x400cq80/photo.jpg', 'https://img-global.cpcdn.com/steps/17ef3a813c8f914c/400x400cq80/photo.jpg', 'https://img-global.cpcdn.com/steps/d8e4514db9e42c8a/400x400cq80/photo.jpg']}]","ikan cukil kakap putih ikan segar, bawang merah, bawang putih, kunyit, garam, kaldu bubuk, gula, micin, bawang merah, bawang putih, tomat, blimbing wuluh, cabai merah, lengkuas, serai, daun salam, daun jeruk, cabai rawit, air"
resep-17278124,"['Sisa kuah lodeh ikan Lais asap ==&gt; lihat resep lodeh ikan lais asap', '1 bungkus sate kambing &amp; sate ayam', 'Secukupnya daging paru rebus ==&gt; sy potong menyesuaikan besarnya daging sate ==&gt; tambahan optional (kebetulan ada stock paru rebus )', 'Kol secukupnya ==&gt; rajang', '1 bh Tomat ==&gt; rajang', '3 bh Bawang Merah ==&gt; rajang', '2 bh Bawang Putih ==&gt; rajang', '5 bh cabai rawit pedas utuh ==&gt; atau sesuai selera pedasnya', '3 bh cabai merah keriting ==&gt; rajang ==&gt; atau sesuai selera pedas banyaknya', '1/2 sdt pala bubuk', '1/2 sdt merica bubuk', '1/2 sdt ketumbar halus', 'Kecap manis ==&gt;&gt; secukupnya sesuai selera manisnya']","[{'text': 'Siapkan bahan-bahan', 'images': ['https://img-global.cpcdn.com/steps/2faaff3e539ed834/400x400cq80/photo.jpg', 'https://img-global.cpcdn.com/steps/956152b799964bd6/400x400cq80/photo.jpg', 'https://img-global.cpcdn.com/steps/f0a13b39588d3dbd/400x400cq80/photo.jpg']}, {'text': 'Siapkan daging sate kambing & sate ayam. Lepaskan daging dr tusukannya. Sy tambahkan jg dng daging paru rebus yg sdh dipotong2.', 'images': ['https://img-global.cpcdn.com/steps/b745df01b2dbfd27/400x400cq80/photo.jpg', 'https://img-global.cpcdn.com/steps/f0f2ba5b87ba7115/400x400cq80/photo.jpg']}, {'text': 'Masukkan semua bahan rajang di kuah lodeh. Sy tambah air agar rajangan dpt lunak.', 'images': ['https://img-global.cpcdn.com/steps/b7e5fa4eb13440c0/400x400cq80/photo.jpg', 'https://img-global.cpcdn.com/steps/836fce82e90a1387/400x400cq80/photo.jpg']}, {'text': 'Masukkan smua bumbu halus/bubuk : merica, ketumbar, pala.', 'images': ['https://img-global.cpcdn.com/steps/1435b497e3023205/400x400cq80/photo.jpg', 'https://img-global.cpcdn.com/steps/263cd5c0a315b459/400x400cq80/photo.jpg', 'https://img-global.cpcdn.com/steps/079d8ee49d385eec/400x400cq80/photo.jpg']}, {'text': 'Tambahkan kecap. Aduk rata. Tes rasa jika ada yg perlu ditambahi (lada & pala) baik rasa maupun keharuman ==> untuk tongseng harum lada dan pala akan lebih sip jk terasa kuat Sy tidak lagi menambah penyedap rasa, krn sudah sedap dr bumbu lodeh, kuah kecap sate kambing dan kuah kacang sate ayam serta tambahan bumbu rajang di atas', 'images': ['https://img-global.cpcdn.com/steps/d4b3e063ed5de026/400x400cq80/photo.jpg']}, {'text': 'Jika sudah pas rasa kuah menjadi seperti tongseng, masukkan semua daging. Aduk rata sampai mendidih.', 'images': ['https://img-global.cpcdn.com/steps/3ea47775735a4738/400x400cq80/photo.jpg', 'https://img-global.cpcdn.com/steps/d596fac959ee520b/400x400cq80/photo.jpg']}, {'text': 'Tongseng persahabatan siap disajikan !! Tambakan kecap manis dan kucuran jeruk nipis jika ingin lebih asam manis Sedeeeepp !!', 'images': ['https://img-global.cpcdn.com/steps/58f74d34d78cf2b2/400x400cq80/photo.jpg']}]","kuah lodeh ikan lais asap lihat resep lodeh ikan lais asap, sate kambing sate ayam, daging paru rebus sate, kol rajang, tomat rajang, bawang merah rajang, bawang putih rajang, cabai rawit pedas utuh, cabai merah keriting rajang, pala bubuk, merica bubuk, ketumbar, kecap manis"
resep-17251249,"['2 siung bawang putih (me : 1 siung besar)', '5 siung bawang merah (me: 4 siung)', '4 buah cabe rawit', '5 buah cabe merah keriting', '1/2 butir tomat', 'Secukupnya gula,garam dan air']","[{'text': 'Bersihkan duo bawang dan cabai serta tomat.', 'images': ['https://img-global.cpcdn.com/steps/d8472489b500c677/400x400cq80/photo.jpg']}, {'text': 'Didihkan air secukupnya masukkan bahan sambal dan rebus sampai matang.', 'images': []}, {'text': 'Setelah matang tiriskan,blender semua bahan dengan tambahkan air sisa rebusan. Airnya sesuai selera yaa jika mau lebih encer tinggal tambahkan airnya.', 'images': ['https://img-global.cpcdn.com/steps/61761b1535804959/400x400cq80/photo.jpg']}, {'text': 'Sambal sudah siap disajikan dengan makanan berkuah.hmmm segaarr. Dan ini sdh matang ya bs disimpan untuk beberapa hari kedepan,jika masih sisa bisa disimpan dalam wadah tertutup masukkan kulkas.', 'images': ['https://img-global.cpcdn.com/steps/85942176df69a037/400x400cq80/photo.jpg', 'https://img-global.cpcdn.com/steps/85150f7a2122243c/400x400cq80/photo.jpg', 'https://img-global.cpcdn.com/steps/c621cf87220d6e14/400x400cq80/photo.jpg']}]","bawang putih besar, bawang merah, cabe rawit, cabe merah keriting, tomat, gulagaram air"
resep-24983427,"['150 gr tepung terigu', '1/4 sdt garam', '1/2 sdt penyedap rasa', '1/4 sdt lada', '100 gr tepung tapioka', '85 ml - 100 ml + pewarna']","[{'text': 'Masukkan semua bahan jadi satu, pas masukin air bertahap ya.. Sedikit demi sedikit.. juga sudah Kalis.. beri pewarna sesuai selera. Bentuk sesuai selera', 'images': ['https://img-global.cpcdn.com/steps/369ab416b50cfae0/400x400cq80/photo.jpg', 'https://img-global.cpcdn.com/steps/ddacfdf76f863bd1/400x400cq80/photo.jpg']}, {'text': 'Panaskan air hingga mendidih, beri 1 SDM minyak sayur biar tidak lengket.. masukan adonan yg sudah dibentuk hingga mengapung.. angkat. Pindahkan ke air dingin.', 'images': ['https://img-global.cpcdn.com/steps/02b8be773dc077c1/400x400cq80/photo.jpg', 'https://img-global.cpcdn.com/steps/777211ce07a2be46/400x400cq80/photo.jpg']}, {'text': 'Sajikan buat bikin stock seblak, tomyam. Bisa juga buat stock Frozen food', 'images': ['https://img-global.cpcdn.com/steps/4586eadffcfab151/400x400cq80/photo.jpg', 'https://img-global.cpcdn.com/steps/0183151bffbaf672/400x400cq80/photo.jpg']}]","tepung terigu, garam, rasa, lada, tepung tapioka, pewarna"
